Velo,SpinRate,HorzBreak,InducedVertBreak,estimate
94.39,2123,4.57,13.74,0.49764654961008803
93.48,2194,11.27,15.61,0.49591985004907924
98.12,1983,8.21,15.35,0.47885007247680317
96.17,2133,13.56,13.18,0.502326897492572
96.89,2267,9.02,12.52,0.480553373101758
96.66,2122,6.46,18.52,0.4515422772268021
96.23,2313,13.02,15.21,0.46933050979858376
93.32,2086,9.44,18.33,0.4861832320034012
96.45,2315,12.3,13.38,0.4787365677747334
88.97,2255,13.22,20,0.4968537294734776
89.11,2306,15.33,13.01,0.5418882855065887
93.52,2139,9.19,14.76,0.5033677116742202
93.35,2246,11.65,14.32,0.5011765340704967
92.73,2323,6.98,20.05,0.45138393020641765
96.25,2087,19.53,4.52,0.5748371265225315
96.75,2272,16.93,10.34,0.5092720732523397
95.54,2229,1.83,10.03,0.49926284643153157
91.89,2075,15.7,5.06,0.5977118560030966
91.54,2204,4.23,16.4,0.49216470564180764
94.17,2123,14.57,11.06,0.5343415377700386
92.83,2421,15.17,14,0.49582472556369955
94.65,2282,-4.66,6.28,0.5153035976748964
91.51,2133,5.33,19.77,0.47829940715804775
93.87,2054,19.72,4.32,0.5968690386596998
94.3,2670,9.79,17.38,0.4285757305474152
96.25,2248,5.68,15.6,0.460651826216827
94.21,2443,4.47,17.14,0.44416186952160075
94.14,2295,4.54,18.81,0.44802708324058993
87.7,2085,15.51,11.86,0.5818028591225234
93.14,2161,18.72,13.09,0.5314093235813121
97.5,2548,1.5,20.45,0.3835853097211132
96,2285,10.05,14.44,0.4740590302552179
92.26,2274,5.79,16.62,0.4809926169893818
91.14,1865,11.89,9.39,0.5884950152977277
93.1,2475,10.48,19.16,0.44558866199904956
95.5,2237,10.79,15.53,0.47634840383359833
96.17,2113,13.09,17.08,0.4769317141091551
97.2,2192,15.17,8.77,0.52157586213706
94.82,2243,12.89,3.43,0.5664807613879549
93.8,2151,11.07,12.91,0.5158676598577313
91.97,2137,0.59,20.71,0.4601548883856989
94.37,1849,0.83,12.54,0.5268059175581199
94.57,2194,9.62,17.16,0.4744625484783005
96.92,2249,13.19,10.96,0.49976100364289106
94.18,2087,14.69,5.74,0.5738335274117038
92.04,2044,13.82,11.82,0.5514803997155727
90.02,1950,14.26,9.67,0.5904422629453634
95.58,2145,4.11,12.87,0.4917518672941792
93.86,2321,8.16,18.02,0.4589245136644131
94.04,2141,13.07,12.5,0.5212229369804706
94.59,2142,15.63,12.34,0.522418450537374
90.77,1798,6.9,10.41,0.5827124617994589
95.48,2197,4.7,19.67,0.44221473121850335
95,2301,13.19,13.98,0.48833333574944393
93.59,2135,4.98,15.44,0.4915198998741596
93.25,2481,6.21,16.34,0.4558243989500637
91.61,2318,4.09,18.88,0.4632629003303038
94.78,2098,9.95,17.31,0.4819243842245889
95.19,2069,2.2,13.13,0.4972016358077522
94.82,2124,7.16,14.21,0.4954927592542395
92.67,2134,13.65,6.16,0.5757808950292882
92.2,2305,8.05,15.4,0.4904858138776795
96.47,2389,13.77,14.58,0.4655865627882263
92.67,2051,6.89,17.1,0.49859414839824256
91.58,2406,3.87,11.4,0.5053533547181109
96.61,2240,4.98,18.43,0.43850899316924863
95.85,2319,6.83,21.45,0.4192651458200453
93.32,1896,17.85,8.99,0.582112658057142
96.73,2156,5.28,14.51,0.47289255522786916
92.77,2519,6.9,17.89,0.446320868009317
94.95,2319,6.22,17.02,0.454581578587392
92.46,2307,1.63,18.11,0.4591500011806861
93.3,2103,13.03,13.99,0.5202780886324083
90.44,2306,7.46,20.26,0.4694085736573381
93.65,2041,8.25,17.52,0.49169954905573293
92.83,2063,8,15.99,0.505650901429672
94.74,2146,2.55,19.87,0.4477368214109583
92.84,2056,15.29,10.15,0.558108568339868
90.65,2017,2.38,17.52,0.5065749480860513
95.23,2663,7.51,21.57,0.3911917760317985
86.98,2183,6.51,9.18,0.5806318124408094
91.83,2161,10.3,15.78,0.5087034903324312
99.46,2471,7.09,18.43,0.3990122115364937
91.37,2058,13.27,0.88,0.6261844143310622
92.84,1945,23.48,5.22,0.6147003633771507
89.08,2203,4.18,15.29,0.5180914693378357
93.67,2018,-2.48,14.33,0.49753098951819874
97.41,2515,1.85,20.23,0.38930431315108716
89.47,1933,3.15,13.75,0.5505363835881105
96.62,2025,12.8,15.7,0.49120259584194637
91.71,2292,6.46,21.14,0.4537318333185298
93.38,1976,13.9,9.55,0.5636757503786374
96.97,2177,11.44,13.95,0.48318745677386366
94.06,2070,4.99,16.74,0.48560618594228777
95.59,2247,14.07,3.17,0.5641408693830545
88.15,2199,4.71,16.47,0.5182673937552976
98.32,2534,4.27,17.51,0.40265493687716036
96.8,2075,13.35,-3.49,0.6146515006067415
93.68,2191,11.62,17.29,0.4838604210550223
93.76,2197,12.95,15.9,0.49438326371667796
93.36,2224,7.49,3.02,0.5728367989365573
97.07,2167,14.62,10.63,0.5114209704184612
96.75,1918,10.76,16.11,0.49460288183471257
85.98,1850,15.83,10.64,0.6248204748247579
97.47,2410,5.69,12.32,0.4579111860826384
93.31,2172,6.14,18.61,0.4703064680802453
92.96,2313,12.71,13.55,0.5044838764427646
91.57,1926,4.34,17.13,0.5146823991137155
97.44,2499,3.66,16.34,0.4190988803460891
90.46,2335,10.84,12.22,0.5268512294317975
91.56,2248,8.45,15.49,0.5009644252942727
94.64,2739,9.53,16.79,0.42291860380565394
93.08,2327,9.61,20.22,0.45164073366259766
95.21,2240.5829578451985,11.77,19.73,0.45129462189563624
94.03,1952,11.15,13.24,0.5317127790234414
92.82,2372,2.37,16.81,0.4601315945971118
97.59,2206,15.96,11.04,0.5031389595201665
93.93,2326,8.54,17.41,0.4626840738423922
94.78,2237,5.97,17.82,0.45806873344735377
90.29,2279,4.43,20.09,0.46926351175260805
93.4,2313,6.25,18.1,0.4593852754595621
96.04,1901,17.76,9.19,0.5602692096381602
90.9,2196,7.56,14.14,0.5187407426000181
93.06,1824,6.02,16.16,0.5231045969584139
93.63,2224,12.03,15.32,0.4950860835649913
95.76,2049,14.3,13.14,0.515220095385766
97.72,2333,6.36,15.4,0.4439302660112646
96.47,2112,13.49,4.26,0.5625657702693473
92.35,2434,7.07,17.82,0.4585256996797542
93.56,2154,11.06,9.03,0.5437029014625311
94.21,2102,8.93,15.22,0.4983113627680371
96.72,2004,13.29,10.72,0.527302303748899
93.95,2119,8.11,12.01,0.5190729147748587
91.21,2534,-4.29,10.59,0.4872291270550326
91.58,2346,9.21,10.64,0.5254456092233235
92.48,1974,13.62,6.25,0.5919158743460563
94.81,2291,7.02,15.48,0.47016027464246296
96.34,2223,18.75,8.17,0.5349925833451175
97.71,2453,5.97,18.32,0.41222505084377
93.19,2086,16.72,14.53,0.5252983296594204
94.26,2288,11.42,17.47,0.4683969805005588
95.16,2493,4.7,19.75,0.4152973045317842
92.24,2355,11.07,15.7,0.4882708142013222
89.74,2337,2.06,11.1,0.5248935238526983
94.02,2328,9.85,15.79,0.47502044693944934
99.2,2384,15.19,12.38,0.4631273263217168
92.3,2068,10.73,17.35,0.5044263363025644
96.9,2157,11.69,16,0.4721510155537709
93.61,2197,11.95,16.59,0.4891142979584241
93.39,2237,7.41,5.8,0.5525551162313803
94.86,2002,14.73,6.46,0.5723702472244895
95.38,2003,11.49,11.29,0.5304687632433415
93.17,2533,11.4,18.48,0.44550808794947006
87.34,1864,13.52,7.27,0.6318900701172743
92.91,2164,14.99,9.32,0.5521176077427553
92,1854,16.17,1.95,0.6383593990380226
95.39,2320,4.97,17.22,0.44779826095415
92.47,2132,11.28,14.72,0.5156778519299314
89.82,1894,16.5,10.64,0.5944914161327303
95.82,2068,17.31,7.3,0.5575389515095869
87.53,2345,0.63,15.38,0.5090045231489253
94.55,2130,4.13,13.56,0.4962470628086694
89.95,2356,2.97,22.26,0.4470731321926983
92.57,2306,14.16,11.31,0.5257827114356084
89.63,2078,14.76,2.94,0.6256723689348537
95.8,2291,10,17.22,0.45600060998873304
93.02,2284,8.15,12.39,0.5071478145436482
96.58,2569,7.73,18.97,0.40783682105453906
96.87,2188,11.39,14.38,0.47983104497503193
97.18,2080,3.12,12.01,0.49045741884124266
92.79,2012,4.4,13.08,0.5247727860064004
92.17,2278,-1.38,20.03,0.4461429776448842
86.68,2169,13.04,9.25,0.5943338020122765
94.62,2281,9.17,15.6,0.4753520967534632
95.04,2240,12.02,16.56,0.4745308839581158
93.32,2188,12.67,13.46,0.5147244451832528
93.61,2180,8.88,17.47,0.4796393289491487
93.34,2524,-0.23,10.55,0.4794459664741506
93.3,2129,17.29,5.68,0.5808489971584491
94.86,2036,10.43,15.76,0.4988422632180821
89.59,2252,4.74,22.9,0.45857055435105376
92.3,2028,13.47,1.01,0.6219474308612208
93.98,2450,12.22,21.31,0.43001052910370696
91.31,2360,17.5,4.17,0.5833905655096665
91.52,2299,3.5,16.98,0.477732008064876
96.74,2355,6.29,17.37,0.4356277699224636
92.31,2000,8.83,12.92,0.5380346616201666
96.04,1957,17.06,13.45,0.524760129086633
98.48,2430,10.38,18.03,0.4179882160402057
93.08,2079,11.62,11.32,0.5400611605459554
87.18,1937,15.72,10.96,0.6059477235624077
93.67,2402,9.11,20.22,0.4391204597717844
97.69,2246,8.66,16.74,0.4474609072784404
92.68,2219,5.42,17.8,0.4746496751683589
94.11,2498,2.52,18.58,0.42665448633183656
94.03,2351,0.58,17.83,0.44337615691575855
95.44,2230,13.49,13.36,0.49681693603576804
92.85,2185,3.94,19.7,0.46135492240951337
89.68,2149,4.17,16.77,0.5088607237044365
89.72,2315,0.74,13.12,0.5112411232228109
93.22,2329,5.13,20.23,0.44288994409009125
93.97,2020,19.07,10.11,0.5598554577991163
96.51,2244,15.55,2.34,0.5657010469735329
94.71,2299,11.62,15.92,0.47483895275302124
91.68,2145,9.47,16.72,0.5035997419394034
92.96,2068,13.43,-0.21,0.6213535584388422
97.11,2138,10.66,15.01,0.4774728661796336
100.24,2273,14.36,6.93,0.5020772559658525
95.49,2177,13.42,11.55,0.5139191579333137
88.49,2008,11.61,11.47,0.5796922978219994
94.85,2355,5.51,17.68,0.44614855616453486
90.9,2213,1.75,19.17,0.4730049169465755
93.47,2159,16.35,10.82,0.540593415418218
90.44,2277,13.69,11.04,0.5454907414471467
97.79,2231,6.22,18.1,0.43499379435453284
93.95,2513,1.38,12.02,0.4686975058389523
85.81,2178,19.92,5.77,0.6331049014044803
94.42,2184,5.8,16.51,0.47457720064934467
98.53,2283,8.1,18.28,0.42642652344943965
93.44,2171,16.59,10.06,0.5451821875642123
96.45,2196,11.44,10.74,0.5070725391953874
93.51,2461,8.77,21.19,0.42749164081947133
89.62,2141,17.31,8.57,0.5872439892289103
93.11,2566,11.7,15.54,0.463095029268159
95.76,2698,9.35,17.25,0.4153880712851347
93.39,2269,11.68,15.24,0.49237536843570445
96.35,2300,4.44,19.57,0.4260531085195415
94.16,2727,12.34,11.76,0.4661584230207892
92.24,2389,5.34,-0.48,0.5847950618630522
85.1,2077,19.74,8.96,0.626801309551557
94.23,2211,15.4,8.71,0.542553217587767
95.36,2327,4.57,11.86,0.4830317700445797
94.79,2216,10.08,18.62,0.4615115354718779
95.93,2069,15.33,10.03,0.5348654343845094
93.36,1937,7.02,14.39,0.523427665565148
97.1,2652,4.91,16,0.4111368087952228
93.58,2288,2.15,19.35,0.4452246698930113
95.52,2054,10.61,12.13,0.5171926057017872
95.7,2173,16.42,9.11,0.5343899195210147
95.52,2229,7.93,18.3,0.45340269284342016
96.5,2456,2.4,18.7,0.4123497050150066
89.25,2093,13.35,17.65,0.5270357896019948
90.24,2104,16.19,7.36,0.5924788475583904
97.69,2483,3.22,20.39,0.3914896758804914
91.27,2227,13.44,13.48,0.527288141970773
96.21,2324,7.59,11.86,0.48207203116869973
93.56,2279,8.89,15.75,0.48195024388694235
92.42,2187,8.08,15.63,0.4990152255198864
92.93,2396,8.85,17.48,0.4632494270249856
97.55,2117,5.79,18.23,0.44630505181128954
96.63,2550,11.72,17.61,0.424845240699028
96.08,2451,14.92,13.85,0.469252318569622
96.6,2293,4.58,19.09,0.4283419400959617
94.7,2339,8.4,19.79,0.43941283096808265
94.53,2230,9.53,17.98,0.46548255781707915
96.55,2574,5.7,20.16,0.39648476893824425
93.77,2353,6.56,16.27,0.4656315344378305
100.34,2178,12.76,6.6,0.5102997487338252
93.05,2283,11.11,17.43,0.4776415663274321
96.6,2102,5.24,19.71,0.4438859394416446
91.78,2034,14.09,12.25,0.551926879341432
92.68,2389,13.91,14.11,0.4972430181616027
95.49,2092,7.21,14.61,0.4910219656001458
90.95,1871,7,12.68,0.5593090978301404
94.69,2184,11.19,14.16,0.497640977214797
97.46,2348,12.65,14.98,0.4576976779422895
97.72,2086,15.43,11.69,0.508730920922274
90.15,1877,18.01,7.6,0.6159901303634349
94.18,1754,10.8,11.79,0.5592732833850484
92.84,2349,6.43,17.59,0.46375153521345847
95.1,2518,5.46,20.31,0.41086544613507087
100.84,2518,8.14,17.19,0.3944892080121714
91.61,2495,15.21,10.12,0.5241078131240807
99.09,2561,1.07,18.92,0.38034172870209676
93.39,2357,12.35,17.71,0.4679802984330473
97.52,2151,13.68,13.11,0.49115444812845355
92.78,1883,18.53,9.51,0.5849444137398788
92.88,1922,8.32,13.84,0.5343959066169746
95.19,2516,5.65,18.37,0.4235855565255936
93.25,2102,7.92,15.78,0.4999525681458813
95.56,2270,1.17,19.62,0.42901047092332295
97.39,2716,4.08,20.21,0.3743185195421786
94.1,2446,4.17,18.47,0.4352402770838554
93.26,2517,6.04,14.12,0.46697269370581235
95.17,2269,6.39,16.98,0.4584235445291505
94.31,3015,6.88,18.04,0.38644741560313106
93.86,2006,16.37,8.22,0.5702320755369993
89.06,2099,6.72,19.69,0.5028132044469192
89.9,1900,3.3,18.48,0.5187515342522339
91.42,2211,12.1,14.6,0.5178793997862255
96.39,2074,13.49,12.21,0.5130265408762594
95.51,2426,4.91,16.82,0.4391418664674579
92.41,2356,11.85,15.46,0.4898525837253876
94,2095,17.1,9.33,0.554280644218783
92.73,2372,5.59,21.16,0.4368049285804139
93.08,2065,17,3.43,0.6029140286590364
98.19,2388,17.7,10.6,0.4865659970866174
75.69,1872,5.91,15.77,0.6460250606784169
94.78,2512,1.89,19.6,0.41262550881971966
91.22,2176,3.74,18.42,0.4827286313382102
93.58,2490,8.12,20.19,0.4297762814317993
96.25,2117,5.5,18.27,0.45515383630908374
95.8,2199,15.2,9.53,0.5261808760987235
98.56,2267,11.54,13.44,0.4661044323010654
93.27,2687,2.5,14.41,0.44233121469816616
91.4,1849,7.42,12.77,0.5582398941888274
93.45,2420,8.32,19.52,0.44237715343689576
88.33,2272,0.44,15.46,0.5094036873990178
96.64,2329,15.18,2.38,0.5555668686019912
93.91,2312,14.91,11.33,0.5163360461112062
93.3,2403,15.42,13.91,0.49513686271672996
96.3,2320,7.22,15.41,0.45705806740461985
94.59,2152,16.42,7.77,0.5537359956093111
93.04,2427,15.15,16.77,0.4747574164819337
96.99,2416,13.33,15.15,0.454476612514732
90.53,2176,3.44,4.47,0.5817758938774356
87.44,1982,3.43,18.49,0.529103506863122
91.26,2000,12.67,8.93,0.5789518037970868
95.33,2558,0.94,19.08,0.406134856513134
91.49,2348,4.66,16.51,0.4782583939784955
86.46,2101,13.72,10.45,0.595622143139019
94.17,2499,9.55,16.97,0.4485692636228473
97.4,2377,5.63,14.71,0.44541783174116223
89.97,2195,20.53,12.86,0.5561047688508992
92.06,2064,13.4,12.11,0.5467114831220719
93.08,1813,11.11,17.14,0.5259191199279295
93.53,2414,4.32,18.88,0.440041908096008
95.9,1880,6.12,15.84,0.4987408930644406
93.24,2489,16.4,15.45,0.47822302823194957
96.16,2632,5.32,18.09,0.4067153179985362
92.64,2347,4.78,18.65,0.45548901505381423
94.42,2198,12.37,11.57,0.5179124253901772
94.07,2050,13.83,11.65,0.5370358395469526
94.45,2522,1.53,14.99,0.44426201256090675
92.24,2244,10.7,17.02,0.48964017101399143
90.35,2050,4.02,18.35,0.5026420942104336
95.77,2368,8.01,16.71,0.4487922906613622
93.87,2198,9.62,17.72,0.4754652540970678
92.19,2064,14.74,12.04,0.5484582522950138
92.28,2610,9.64,20.02,0.4312728498013466
98.28,2249,8.96,17.29,0.4396176666688616
96.55,2353,11.84,14.66,0.46476679386079656
94.54,1981,16.58,7.98,0.5696389221393916
93.99,2258,-0.13,16.19,0.46270489187813546
94.14,2154,7.84,14.47,0.4969635860210556
92.54,2192,8.12,19.1,0.47404649955700673
94.3,2039,7.75,17.74,0.48471134710050856
92.65,2150,7.48,17.33,0.4883618176391346
93.43,2295,3.88,20.21,0.4427269373869407
94.57,2451,5.72,19.36,0.4279167339104443
94.67,2155,19.79,5.54,0.5733981410706722
86,1884,13.14,11.92,0.6089639949420785
89.42,2264,0.26,21.67,0.45949453003689
93.51,2382,2.93,20.17,0.4323505128375554
93.65,2218,11.36,19.28,0.46743855228324616
89.12,2183,16.78,8.89,0.5838406913734928
91.58,2449,11.23,12.8,0.5039294455650338
95.56,2694,0.67,17.23,0.4032206862706335
96.8,2040,4.22,14.48,0.4822638977612546
94.13,2367,15.07,13.58,0.49417440908638527
93.36,2147,3.15,14.74,0.4937414004833626
96.78,2351,7.1,17.51,0.436125466095422
96.66,2267,14.85,11.68,0.49779942225585355
95.45,2235,9.6,13.79,0.48677098946577985
91.34,2059,9.68,16.84,0.5141866469335499
94.25,2365,8.16,14.89,0.47294009105267415
94.74,2147,6.53,19.45,0.45711410138481656
90.34,2019,13.72,5.13,0.6104345411706023
95.78,2189,6.5,16.44,0.4656254724801753
96.39,2198,14.43,9.34,0.5218893771082013
92.55,2463,12.52,17.22,0.467375656610271
93.86,2417,6.34,19,0.4398665159585457
97.73,2235,10.4,15.08,0.4623798085332778
92.95,2146,8.08,14.54,0.5065582622678996
93.95,2375,7.98,19.71,0.4412529721260773
95.44,2181,11.08,16.02,0.47948324677473164
94.8,2324,7.9,18.34,0.4490800014680181
93.58,2441,10.03,18.03,0.45225672135150646
92.74,2295,2.17,14.9,0.48097244133164996
94.63,2301,13.37,10.86,0.5126728317436658
94.32,2034,12.46,11.97,0.5322909785197344
88.91,2207,7.35,11.57,0.5495169374473806
96.38,2503,0.82,17.11,0.4166458353196976
96.13,2437,9.61,18.63,0.4291670025254385
95.07,2433,7.84,11.33,0.4838107746454548
97.92,2297,14.77,10.51,0.49327550528860215
92.76,2229,14.36,12.31,0.5255098997325027
97.5,2344,12.67,12.58,0.47412149104799606
93.85,2284,13.79,5.59,0.5565877862997454
93.84,2250,6.11,17.39,0.46691063452982556
91.88,2229,11.03,7.75,0.5573427726896985
95.48,2434,10.97,16.33,0.45195849791177095
96.54,2355,4.59,18.1,0.4293952252188626
91.94,2278,3.81,18.57,0.4663918854842683
97.99,2372,5.5,21.48,0.39641803878841014
93.57,2021,2.02,17.73,0.4823679999223133
91.16,2012,17.13,3.38,0.6220240089802459
95.34,2069,15.44,8.87,0.5472787265656052
96.02,2379,8.86,15.54,0.4551891694969805
92.59,2024,9.75,17.42,0.5044955732313314
98.45,2423,14.9,11.92,0.46748648896789824
95.11,2190,12.98,12.96,0.5051110359304222
94.54,2282,15.85,13.79,0.4994168058699504
95.86,2308,3.25,18.57,0.43358249502282364
88.9,2003,17.5,1.69,0.649705300239191
94.53,2361,11.26,15.93,0.4693824956215826
95.39,2408,3.28,15.82,0.44580870247842425
96.69,2139,13.89,13.85,0.49383939557465856
99.38,2251,14.66,14.84,0.4573260006417077
96.35,2391,2.44,19.17,0.4166400384013441
95.73,2245,6.74,15.76,0.4654934767941618
97.64,2727,11.15,20.39,0.38157363769456226
98.88,2137,18.27,7.7,0.5269957459404189
92.67,2328,6.39,19.77,0.45224510688472147
91.02,2113,14.05,1.09,0.6234108087734177
96.5,2594,13.95,18.68,0.4180812909732945
94.89,1913,6.54,9.31,0.5481040804182618
89.61,2164,-1.8,16.13,0.5022170074670897
90.49,2093,4.38,16.1,0.5132879817008371
97.21,2408,6.19,16.19,0.43476676638337314
96.37,2803,13.12,8.3,0.4670543694029694
91.58,2191,6.88,16.7,0.49556675607282435
93.05,2127,7.49,14.96,0.5038372621434023
98.13,2501,8.37,19.38,0.40153027059870744
95.1,2333,13.8,17.05,0.4645606459708973
88.51,2259,13.92,16.1,0.5276402985841486
96.85,1943,13.64,11.28,0.5291390396261517
96.74,2223,16.39,12.54,0.4982870373722688
94.19,2131,9.02,16.66,0.48592048859007975
94.94,2465,0.75,15.09,0.44425929186176666
92.68,2117,-0.71,18.55,0.4693400184357648
98.23,2323,11.05,14.45,0.45537136228040814
92.23,2013,4.57,8.73,0.5585586251215892
94.94,2201,11.4,15.43,0.4857865913780432
97.32,1114,17.87,8.35,0.6317161577704311
95.29,2138,3.55,11.76,0.5012366666657924
94.51,2174,14.8,14.82,0.5015472014746023
95.28,2198,4.49,17.74,0.45627131216983857
94.16,2495,7.84,14.9,0.4601840288006343
95.96,2373,11.58,19.08,0.43687982603932946
94.07,2139,8.64,15.57,0.49281526567593964
92.97,2397,8.71,18.44,0.4561150414069126
91.57,2395,0.18,16.3,0.46693370046135396
93.9,1999,4.11,12.77,0.5194182526752928
92.34,2343,13.08,17,0.48323291178883526
94.96,1965,3.07,17.41,0.48149857841682703
91.3,2162,12.62,15.61,0.5176148886178594
95.9,2517,4.72,19.45,0.4096583508339405
93.82,2394,1.84,14.77,0.4634964392102179
94.59,2282,8.03,15.96,0.47111505849351987
96.12,2362,13.91,7.41,0.5199492848886967
97.25,2308,1.43,17.45,0.42790260945351916
97.67,2171,8.68,16.66,0.4555424922807375
93.42,2309,14.65,6.38,0.5534159113447935
93.25,2627,2.3,15.57,0.4402051988161807
88.68,2122,1.38,11.91,0.547308714600656
98.71,2155,15.87,14.79,0.4741301840775887
96.36,2167,18.09,8.99,0.5336934229618575
94.51,2334,15.77,14.31,0.4908085778244555
95.03,2174,15.5,11.15,0.5238615368402371
100.64,2540,9.76,17.72,0.3929837102827772
89.57,2200,13.47,19.49,0.5017264018180129
99.31,2420,1.82,19.13,0.39186737512956
94.13,2220,5.44,18.07,0.46197888245825136
92.17,2429,9.18,18.16,0.46157556302221275
93.19,2168,11.61,8.14,0.5519951833102417
94.65,2135,15.39,4.05,0.57817536937519165
95.2,2148,5.38,17.69,0.4636125354433788
92.89,2066,8.97,16.46,0.5033327700945535
93.63,2147,14.57,17.74,0.49048259494999746
95.62,2193,2.34,19.36,0.4397448027858739
93.97,2422,18.44,5.03,0.5537017552616478
90.28,2244,7.09,14.39,0.5161171220447358
94.88,2658,13.15,18.97,0.4204371205246006
94.98,2045,5.56,18.23,0.47204168212525455
96.43,2394,6.99,18.16,0.4299699262421307
91.49,2487,3.41,14.1,0.4788222710762746
92.11,2159,10.47,11.81,0.53412641642758385
92.62,2167,9.29,15.84,0.5001085197823
94.15,2289,12.27,12.75,0.5027018136993727
90.97,1974,14.79,8.97,0.5867645000042384
97.08,2234,14.91,10.51,0.5060171319690975
92.86,2008,11.18,10.57,0.5529974566291295
94.35,2169,11.53,15.8,0.491049620571271
97.78,2600,16.36,6.01,0.4976723883600842
91.55,2116,10.31,15.35,0.518192719773118
95.95,1999,18.19,9.52,0.5498330974059459
95.38,2230,2.97,17.47,0.45167841018907956
94.8,2510,11.36,15.56,0.45538034149308193
94.33,2179,8.68,17.45,0.4741795342711446
97.7,2407,3.33,15.58,0.430635269266608
98.96,1969,10.14,12.54,0.496373784150631
93.58,2017,3.03,14.19,0.5085275931283605
94.21,2284,4.67,20.74,0.4358165246011689
95.83,1974,16.83,9.44,0.5514452311658112
94.9,2154,7.13,15.38,0.4838983973648122
93.83,2019,13.8,8.76,0.5613171212752875
94.77,2418,-1.49,18.62,0.4227273009872596
95.72,2513,10.36,18.78,0.42502502846083157
94.73,2003,5.06,16.3,0.4903624239546766
93.46,2124,17.08,13.43,0.5276222763628159
93.9,2391,10.29,20,0.4419404708634912
90.31,2122,17.42,8.95,0.5817346937064661
96.14,2064,14.8,9.99,0.5331831813492713
90.66,2149,4.82,18.16,0.4931648760615185
96.34,2300,8.92,18.06,0.4436602716587921
94.86,2188,10.65,16.55,0.47877846207181446
92.61,2151,4.29,16.3,0.49021783859759527
93.56,2211,4.71,15.47,0.4835607233825002
95.99,2699,4.42,11.07,0.44681145509012093
